%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
1524587605796638493,11387,1524587605792169282,/world,vicon/rs/rs,0.259995784215,0.099879315559,1.31224478706,-0.00859451688803,-0.0850689834099,-0.0327811865772,0.995798572076
1524587605806552629,11388,1524587605802096455,/world,vicon/rs/rs,0.260418746014,0.0994738113502,1.31185474595,-0.0130538978858,-0.0884732955439,-0.0298834501044,0.995544600274
1524587605816540669,11389,1524587605812058138,/world,vicon/rs/rs,0.260617294423,0.0994070595477,1.31216447806,-0.0119303336433,-0.0877217677698,-0.0279615530981,0.995681028315
1524587605826557473,11390,1524587605822138720,/world,vicon/rs/rs,0.260733436383,0.0992593266712,1.3121409869,-0.0148176614448,-0.089095150975,-0.0259984220757,0.995573489518
1524587605838452154,11391,1524587605834068184,/world,vicon/rs/rs,0.261114388951,0.098889974959,1.31189506915,-0.0175502913038,-0.0912913322563,-0.0228856084971,0.995406514372
1524587605846646227,11392,1524587605842161443,/world,vicon/rs/rs,0.261593419999,0.0988729289244,1.31226438427,-0.0341519609077,-0.0929813861985,-0.021454628463,0.99485064422
1524587605856587525,11393,1524587605852166854,/world,vicon/rs/rs,0.261790340854,0.0986579303742,1.31258783851,-0.0332530005349,-0.0918147591317,-0.0194810561753,0.995030037944
1524587605866994089,11394,1524587605862546639,/world,vicon/rs/rs,0.261935450766,0.0987024507428,1.31330395289,-0.0344747606226,-0.0883202977461,-0.0188214460912,0.995317421255
1524587605876640258,11395,1524587605872135310,/world,vicon/rs/rs,0.26232159832,0.0983432818075,1.31325592597,-0.0355078252278,-0.0874675092988,-0.01691089784,0.995390702538
1524587605886723581,11396,1524587605882178200,/world,vicon/rs/rs,0.262599223776,0.0981690269475,1.3135589955,-0.0350286444409,-0.0842313823882,-0.0156827797465,0.995706843759
1524587605895896691,11397,1524587605891401083,/world,vicon/rs/rs,0.262845464013,0.0979855339898,1.31386452647,-0.036547546933,-0.0807349946114,-0.0133096191033,0.995976401075
1524587605906903581,11398,1524587605902521610,/world,vicon/rs/rs,0.262867465045,0.0979133237818,1.31444344752,-0.03653043693,-0.0759092579284,-0.0122313344821,0.996370265612
